ID_Producto,nombre_limpio,cantidad_base,unidad_base,categoria_base
4263864,"AGUA MINERAL SIN GAS EDEN BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4274574,AGUA MINERAL SIN GAS EDEN BOTELLA 2 L UNIDAD,"2,00",l,BEBIDAS
4224951,AGUA MINERAL SIN GAS EMBOTELLADORA ANDINA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4254429,"AGUA MINERAL SIN GAS JAHUEL BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4246201,AGUA MINERAL SIN GAS LATE BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4250485,AGUA MINERAL SIN GAS LIV BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4229320,"AGUA MINERAL SIN GAS MANANTIAL BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4242138,AGUA MINERAL SIN GAS MANANTIAL BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4204177,AGUA MINERAL SIN GAS NESTLE PURA VIDA BIDON 6 L UNIDAD,"6,00",l,BEBIDAS
4242750,"AGUA MINERAL SIN GAS NESTLE PURA VIDA BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4254582,AGUA MINERAL SIN GAS NESTLE PURA VIDA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4513885,AGUA MINERAL SIN GAS NESTLE PURE LIFE BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4251386,"AGUA MINERAL SIN GAS NEXT BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4253783,AGUA MINERAL SIN GAS NEXT BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4216893,"AGUA MINERAL SIN GAS PORVENIR BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4233774,AGUA MINERAL SIN GAS PORVENIR BOTELLA 300 CC UNIDAD,"300,00",cc,BEBIDAS
4206829,"AGUA MINERAL SIN GAS PUYEHUE BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4271735,AGUA MINERAL SIN GAS PUYEHUE BOTELLA 300 CC UNIDAD,"300,00",cc,BEBIDAS
4210790,AGUA MINERAL SIN GAS PUYEHUE BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4256112,AGUA MINERAL SIN GAS SAN CRISTOBAL CHILE BIDON 6 L UNIDAD,"6,00",l,BEBIDAS
4251777,"AGUA MINERAL SIN GAS SAN CRISTOBAL CHILE BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4251794,AGUA MINERAL SIN GAS SAN CRISTOBAL CHILE BOTELLA 2 L UNIDAD,"2,00",l,BEBIDAS
4251811,AGUA MINERAL SIN GAS SAN CRISTOBAL CHILE BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4248105,AGUA MINERAL SIN GAS TRAIKEN BIDON 6 L UNIDAD,"6,00",l,BEBIDAS
4248054,"AGUA MINERAL SIN GAS TRAIKEN BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4267910,AGUA MINERAL SIN GAS TRAIKEN BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4223149,AGUA MINERAL SIN GAS VITAL BOTELLA 1 L UNIDAD,"1,00",l,BEBIDAS
4250349,"AGUA MINERAL SIN GAS VITAL BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4321720,"AGUA MINERAL SIN GAS VITAL BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4250332,AGUA MINERAL SIN GAS VITAL BOTELLA 2 L UNIDAD,"2,00",l,BEBIDAS
4271871,"AGUA MINERAL SIN GAS VITAL BOTELLA 2,25 L UNIDAD","2,25",l,BEBIDAS
4232193,AGUA MINERAL SIN GAS VITAL BOTELLA 300 CC UNIDAD,"300,00",cc,BEBIDAS
4202494,AGUA MINERAL SIN GAS VITAL BOTELLA 600 CC 100 UNIDADES,"600,00",cc,BEBIDAS
4222248,AGUA MINERAL SIN GAS VITAL BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4265887,AGUA PURIFICADA SIN DISPENSADOR AGUA NUVO RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4256418,AGUA PURIFICADA SIN DISPENSADOR AGUA PREMIUM RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4266533,AGUA PURIFICADA SIN DISPENSADOR AGUA PURIFICADA NEPTUNO RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4198023,AGUA PURIFICADA SIN DISPENSADOR AQUA NATURALE EFOG RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4199791,AGUA PURIFICADA SIN DISPENSADOR AQUA NATURALE EFOG RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4257506,AGUA PURIFICADA SIN DISPENSADOR BENEDICTINO RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4206455,AGUA PURIFICADA SIN DISPENSADOR BENEDICTINO RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4263048,AGUA PURIFICADA SIN DISPENSADOR CACHANTUN RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4270188,AGUA PURIFICADA SIN DISPENSADOR CHANCE RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4270205,AGUA PURIFICADA SIN DISPENSADOR CHANCE RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4253035,AGUA PURIFICADA SIN DISPENSADOR COTTI RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4253052,AGUA PURIFICADA SIN DISPENSADOR COTTI RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4262198,AGUA PURIFICADA SIN DISPENSADOR LATE RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4262215,AGUA PURIFICADA SIN DISPENSADOR LATE RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4239724,AGUA PURIFICADA SIN DISPENSADOR MANANTIAL RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4241696,AGUA PURIFICADA SIN DISPENSADOR MANANTIAL RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4256095,AGUA PURIFICADA SIN DISPENSADOR SAN CRISTOBAL CHILE RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4258594,AGUA PURIFICADA SIN DISPENSADOR SAN CRISTOBAL CHILE RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4248088,AGUA PURIFICADA SIN DISPENSADOR TRAIKEN RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4244773,AGUA PURIFICADA SIN DISPENSADOR VEGANEASYMO RECARGA 10 L UNIDAD,"10,00",l,BEBIDAS
4244790,AGUA PURIFICADA SIN DISPENSADOR VEGANEASYMO RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4252576,AGUA PURIFICADA SIN DISPENSADOR YAKU RECARGA 20 L UNIDAD,"20,00",l,BEBIDAS
4236562,"AGUA SABORIZADA AQUA MANZANA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4237072,"AGUA SABORIZADA AQUARIUS LIMON BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4236902,AGUA SABORIZADA AQUARIUS LIMON BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4235916,"AGUA SABORIZADA AQUARIUS MANZANA BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4237174,"AGUA SABORIZADA AQUARIUS MANZANA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4243872,AGUA SABORIZADA AQUARIUS MANZANA BOTELLA 2 L UNIDAD,"2,00",l,BEBIDAS
4243889,"AGUA SABORIZADA AQUARIUS MANZANA BOTELLA 2,250 L UNIDAD","2,25",l,BEBIDAS
4236103,AGUA SABORIZADA AQUARIUS MANZANA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4235049,"AGUA SABORIZADA AQUARIUS NARANJA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4261076,"AGUA SABORIZADA AQUARIUS PERA BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4236630,"AGUA SABORIZADA AQUARIUS PERA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4237956,AGUA SABORIZADA AQUARIUS PERA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4270001,AGUA SABORIZADA AQUARIUS PINA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4261059,"AGUA SABORIZADA AQUARIUS UVA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4272075,AGUA SABORIZADA AQUARIUS UVA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4260872,AGUA SABORIZADA AQUARIUS UVA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4272007,"AGUA SABORIZADA BENEDICTINO FRUTILLA BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4236205,"AGUA SABORIZADA BENEDICTINO MANZANA BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4274659,"AGUA SABORIZADA BENEDICTINO MANZANA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4235287,AGUA SABORIZADA BENEDICTINO MANZANA BOTELLA 2 L UNIDAD,"2,00",l,BEBIDAS
4236443,AGUA SABORIZADA BENEDICTINO MANZANA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4234998,AGUA SABORIZADA BENEDICTINO NARANJA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4237208,"AGUA SABORIZADA BENEDICTINO PERA BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4236766,AGUA SABORIZADA BENEDICTINO PERA BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4236681,AGUA SABORIZADA CACHANTUN MAS CITRUS BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4243923,AGUA SABORIZADA CACHANTUN MAS GRANADA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4270035,"AGUA SABORIZADA CACHANTUN MAS LIMON BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4237616,"AGUA SABORIZADA CACHANTUN MAS LIMONADA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4235406,AGUA SABORIZADA CACHANTUN MAS LIMONADA JENJIBRE BOTELLA 2 L UNIDAD,"2,00",l,BEBIDAS
4241203,"AGUA SABORIZADA CACHANTUN MAS MANZANA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4243056,AGUA SABORIZADA CACHANTUN MAS MANZANA BOTELLA 2 L UNIDAD,"2,00",l,BEBIDAS
4235678,AGUA SABORIZADA CACHANTUN MAS MANZANA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4266975,AGUA SABORIZADA CACHANTUN MAS NARANJA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4236698,"AGUA SABORIZADA CACHANTUN MAS PERA BOTELLA 1,6 L UNIDAD","1,60",l,BEBIDAS
4237939,AGUA SABORIZADA CACHANTUN MAS PERA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4272449,AGUA SABORIZADA CACHANTUN MAS PINA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4236494,AGUA SABORIZADA CACHANTUN MAS UVA BOTELLA 600 CC UNIDAD,"600,00",cc,BEBIDAS
4516503,"AGUA SABORIZADA LEVITE MANZANA BOTELLA 2,250 L UNIDAD","2,25",l,BEBIDAS
4267060,"AGUA SABORIZADA NEXT FRAMBUESA BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4235491,"AGUA SABORIZADA NEXT LIMON BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4267026,AGUA SABORIZADA NEXT LIMON BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4515823,AGUA SABORIZADA SOPROLE BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4249958,"AGUA SABORIZADA TRAIKEN DURAZNO BOTELLA 1,5 L UNIDAD","1,50",l,BEBIDAS
4249992,AGUA SABORIZADA TRAIKEN DURAZNO BOTELLA 500 CC UNIDAD,"500,00",cc,BEBIDAS
4235848,AGUA SABORIZADA VIVO MANZANA CAJA 190 CC UNIDAD,"190,00",cc,BEBIDAS
4235746,AGUA SABORIZADA VIVO PERA CAJA 190 CC UNIDAD,"190,00",cc,BEBIDAS
4235899,AGUA SABORIZADA VIVO UVA CAJA 190 CC UNIDAD,"190,00",cc,BEBIDAS
4235933,AGUA SABORIZADA ZUKO NARANJA BOTELLA 250 CC UNIDAD,"250,00",cc,BEBIDAS
4235950,AGUA SABORIZADA ZUKO NARANJA CAJA 190 CC UNIDAD,"190,00",cc,BEBIDAS
4275390,AJI DE COLOR ACUENTA BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4224050,AJI DE COLOR ALMIFRUT BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4216978,AJI DE COLOR ALMIFRUT BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4244212,AJI DE COLOR ALTO LA CRUZ BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4252151,AJI DE COLOR AYSEN BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4257982,AJI DE COLOR BODEGA MARCELITA PRODUCTOS DE CALIDAD DESDE 1990 BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4269746,AJI DE COLOR CONFINUT BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4264867,AJI DE COLOR CUISINE & CO BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4270715,AJI DE COLOR DISA BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4264442,AJI DE COLOR DON JUAN BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4240404,AJI DE COLOR DONA GUSTA BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4233179,AJI DE COLOR EDRA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4225971,AJI DE COLOR EDRA BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4246983,AJI DE COLOR EDRA MOLIDO BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4219987,AJI DE COLOR GOURMET BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4220004,AJI DE COLOR GOURMET MOLIDO BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4264595,AJI DE COLOR MARCO POLO BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4264255,AJI DE COLOR MAYFIELD BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4264272,AJI DE COLOR MAYFIELD BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4252542,AJI DE COLOR NUESTRA COCINA BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4263082,AJI DE COLOR PEHUEN ALIMENTOS BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4263099,AJI DE COLOR PEHUEN ALIMENTOS BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4244977,AJI DE COLOR SANTA FRUTA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4268454,AJI DE COLOR SANTA FRUTA BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4205775,AJI DE COLOR SANTA FRUTA BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4243141,AJI DE COLOR SANTA FRUTA MOLIDO BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4232125,AJI DE COLOR SMART CHOICE FOR SMART CHEFS BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4231496,AJI DE COLOR SURCO BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4262164,AJI DE COLOR TELEFRUT BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4262181,AJI DE COLOR TELEFRUT BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4275730,AJI DE COLOR TNOGAL BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4268709,AJI DE COLOR TOSTADURIA SALDANA BOLSA 500 G UNIDAD,"500,00",g,ABARROTES
4218066,AJI DE COLOR TREVERIS BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4218049,AJI DE COLOR TREVERIS BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4203310,AJI EN CREMA DON JUAN BOLSA 100 G UNIDAD,"100,00",g,LACTEOS
4511131,AJI EN CREMA DON JUAN BOLSA 900 G UNIDAD,"900,00",g,LACTEOS
4239146,AJI EN CREMA JANO BOLSA 1 K UNIDAD,"1,00",k,LACTEOS
4240387,AJI EN CREMA JB BOLSA 1 K UNIDAD,"1,00",k,LACTEOS
4252593,AJI EN CREMA JB BOLSA 100 G UNIDAD,"100,00",g,LACTEOS
4273639,AJI EN CREMA NUESTRA COCINA BOLSA 1 K UNIDAD,"1,00",k,LACTEOS
4250043,AJI EN CREMA SACHET OSKU 10 CC CAJA 300 UNIDADES,"10,00",cc,LACTEOS
4219596,AJI EN CREMA SACHET OSKU 10 G CAJA 300 UNIDADES,"10,00",g,LACTEOS
4248428,AJI EN CREMA SACHET OSKUFOOD 10 G CAJA 300 UNIDADES,"10,00",g,LACTEOS
4202069,AJI EN CREMA SACHET RELKON 10 CC CAJA 300 UNIDADES,"10,00",cc,LACTEOS
4202647,AJI EN CREMA SACHET RELKON 10 G CAJA 300 UNIDADES,"10,00",g,LACTEOS
4238449,AJI EN CREMA SACHET TRAVERSO 10 CC CAJA 300 UNIDADES,"10,00",cc,LACTEOS
4256741,AJI EN CREMA SACHET TRAVERSO 10 G CAJA 300 UNIDADES,"10,00",g,LACTEOS
4320409,AJI EN CREMA TRAVERSO BOLSA 1 K UNIDAD,"1,00",k,LACTEOS
4206353,AJI EN CREMA TRAVERSO BOLSA 100 G UNIDAD,"100,00",g,LACTEOS
4195762,AJI FRESCO AMARILLO EMBALADO 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4194827,AJI FRESCO AMARILLO UNIDAD,,,SALSAS Y CONDIMENTOS
4194283,AJI FRESCO CACHO DE CABRA UNIDAD,,,SALSAS Y CONDIMENTOS
4195286,AJI FRESCO ROCOTO UNIDAD,,,SALSAS Y CONDIMENTOS
4277430,AJI FRESCO SIN LAVAR AMARILLO GRANEL 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4277447,AJI FRESCO SIN LAVAR VERDE GRANEL 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4194708,AJI FRESCO VERDE EMBALADO 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4194810,AJI FRESCO VERDE UNIDAD,,,SALSAS Y CONDIMENTOS
4215159,AJO EN POLVO ALMIFRUT BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4215176,AJO EN POLVO ALMIFRUT BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4257727,AJO EN POLVO ALTO LA CRUZ BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4250128,AJO EN POLVO AYSEN BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4251233,AJO EN POLVO AYSEN BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4268403,AJO EN POLVO CONFINUT BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4270681,AJO EN POLVO DISA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4233740,AJO EN POLVO EDRA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4239163,AJO EN POLVO EDRA BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4232023,AJO EN POLVO EDRA EL SECRETO DE TU COCINA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4230714,AJO EN POLVO EDRA SOBRE 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4215312,AJO EN POLVO GOURMET SOBRE 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4270851,AJO EN POLVO MACROFOOD CHILE BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4270970,AJO EN POLVO MARCO POLO BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4264578,AJO EN POLVO MARCO POLO SOBRE 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4264289,AJO EN POLVO MAYFIELD BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4264306,AJO EN POLVO MAYFIELD BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4252525,AJO EN POLVO NUESTRA COCINA SOBRE 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4241628,AJO EN POLVO SANTA FRUTA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4205707,AJO EN POLVO SANTA FRUTA BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4266278,AJO EN POLVO SANTA FRUTA SOBRE 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4231989,AJO EN POLVO SMART CHOICE FOR SMART CHEFS BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4269321,AJO EN POLVO TOSTADURIA SALDANA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4269338,AJO EN POLVO TOSTADURIA SALDANA BOLSA 500 G UNIDAD,"500,00",g,ABARROTES
4275679,AJO EN POLVO UNIMARC BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4195830,AJO FRESCO CHINO APROX 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4196357,AJO FRESCO CHINO EMBALADO APROX 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4194266,AJO FRESCO CHINO UNIDAD,,,SALSAS Y CONDIMENTOS
4277515,AJO FRESCO ENTERO SIN PROCESAR CHINO GRANEL APROX 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4277532,AJO FRESCO ENTERO SIN PROCESAR ROSADO GRANEL APROX 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4196340,AJO FRESCO ROSADO EMBALADO APROX 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4194249,AJO FRESCO ROSADO UNIDAD,,,SALSAS Y CONDIMENTOS
4196051,ALBAHACA FRESCA LAVADA ATADO 500 GR UNIDAD,"500,00",gr,
4206778,ALBAHACA PROCESADA BOLSA 500 GR UNIDAD,"500,00",gr,
4226090,ALFAJOR ALFI CHILENO BOLSA 45 G UNIDAD,"45,00",g,SALSAS Y CONDIMENTOS
4267451,ALFAJOR ARCOR CHILENO BOLSA 45 G UNIDAD,"45,00",g,SALSAS Y CONDIMENTOS
4524377,ALFAJOR CALAF CHILENO BOLSA 35 G UNIDAD,"35,00",g,SALSAS Y CONDIMENTOS
4246286,ALFAJOR DELICIA NUTRABIEN FRAMBUESA BOLSA 42 G UNIDAD,"42,00",g,SALSAS Y CONDIMENTOS
4248479,ALFAJOR LAGOS DEL SUR CAJA 420 G UNIDAD,"420,00",g,SALSAS Y CONDIMENTOS
4217114,ALFAJOR LAGOS DEL SUR CHILENO BOLSA 45 G UNIDAD,"45,00",g,SALSAS Y CONDIMENTOS
4513528,ALFAJOR NUTRABIEN CHILENO BOLSA 45 G UNIDAD,"45,00",g,SALSAS Y CONDIMENTOS
4513817,ALFAJOR NUTRABIEN FRAMBUESA BOLSA 42 G UNIDAD,"42,00",g,SALSAS Y CONDIMENTOS
4198040,ALFAJOR OREO CAJA 420 G UNIDAD,"420,00",g,SALSAS Y CONDIMENTOS
4234454,ALFAJOR PULMAHUE CHILENO BOLSA 45 G UNIDAD,"45,00",g,SALSAS Y CONDIMENTOS
4254344,ALFAJOR TCONT CHILENO BOLSA 45 G UNIDAD,"45,00",g,SALSAS Y CONDIMENTOS
4195949,ALGA COCHAYUYO DESHIDRATADO PICADO 1 K UNIDAD,"1,00",k,
4195847,ALGA COCHAYUYO PAQUETE APROX 1 K UNIDAD,"1,00",k,
4216876,ALINO COMPLETO ALMIFRUT BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4266397,ALINO COMPLETO ALMIFRUT BOLSA 100 G UNIDAD,"100,00",g,SALSAS Y CONDIMENTOS
4216910,ALINO COMPLETO ALMIFRUT BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4244229,ALINO COMPLETO ALTO LA CRUZ BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4255517,ALINO COMPLETO AYSEN BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4257897,ALINO COMPLETO BODEGA MARCELITA PRODUCTOS DE CALIDAD DESDE 1990 BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4257914,ALINO COMPLETO BODEGA MARCELITA PRODUCTOS DE CALIDAD DESDE 1990 BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4271021,ALINO COMPLETO DISA BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4223268,ALINO COMPLETO EDRA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4234131,ALINO COMPLETO EDRA BOLSA 100 G UNIDAD,"100,00",g,SALSAS Y CONDIMENTOS
4240914,ALINO COMPLETO EDRA BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4232006,ALINO COMPLETO EDRA EL SECRETO DE TU COCINA BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4270290,ALINO COMPLETO GOURMET BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4197717,ALINO COMPLETO GOURMET BOLSA 100 G UNIDAD,"100,00",g,SALSAS Y CONDIMENTOS
4203293,ALINO COMPLETO GOURMET BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4320785,ALINO COMPLETO GOURMET DISPLAY 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4264612,ALINO COMPLETO MARCO POLO BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4262062,ALINO COMPLETO MAYFIELD BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
4264323,ALINO COMPLETO MAYFIELD BOLSA 500 G UNIDAD,"500,00",g,SALSAS Y CONDIMENTOS
4275577,ALINO COMPLETO NUESTRA COCINA BOLSA 100 G UNIDAD,"100,00",g,SALSAS Y CONDIMENTOS
4272738,ALINO COMPLETO NUESTRA COCINA BOLSA 15 G UNIDAD,"15,00",g,SALSAS Y CONDIMENTOS
4239061,ALINO COMPLETO NUTRAFIT BOLSA 1 K UNIDAD,"1,00",k,SALSAS Y CONDIMENTOS
